id_tramo_ruta,id_origen,id_destino,nombre_ruta,recorrido_km,distancia_km,tiempo_estimado,ruta_planificada,estado_ruta,fecha_creacion,fecha_actualizacion
b94c19ce-8e70-4bbe-880e-0bac021367be,3e44dcfc-1a2a-4be7-9ef2-753dd17104bb,8be64eea-d053-4641-9522-d4a03129732c,"Ruta Cliente Conectado 5 - QXFM+MJ Chorrillos, Peru - Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru",50.39,0.39,1:28:53,"{(-77.013645,-12.21394),(-77.01327,-12.213325),(-77.011987,-12.211365),(-77.011956,-12.211159),(-77.012417,-12.210255),(-77.010278,-12.207109),(-77.010879,-12.20645),(-77.004378,-12.201531),(-77.005487,-12.196599),(-77.002694,-12.193972),(-77.007441,-12.184912),(-77.007783,-12.184015),(-77.026747,-12.166257),(-77.025055,-12.16024),(-77.026249,-12.142329),(-77.05411,-12.110501),(-77.059417,-12.107518),(-77.084163,-12.091927),(-77.092429,-12.088806),(-77.12189,-12.074823),(-77.12321,-12.072674),(-77.119145,-12.065851),(-77.12247,-12.06294),(-77.121503,-12.058327),(-77.125697,-12.051182),(-77.125499,-11.997168),(-77.126504,-11.876707),(-77.130667,-11.877745),(-77.139102,-11.871806),(-77.145282,-11.864592),(-77.144871,-11.858597),(-77.144715,-11.858352),(-77.147101,-11.856411)}",True,2025-06-05T00:08:37.038265,2025-06-05T00:08:37.038265
d4302c6e-01bf-4dbd-baa9-a3a3d366894f,3e44dcfc-1a2a-4be7-9ef2-753dd17104bb,559a0ff4-c742-4d79-8f92-1c9f5543bda8,"Ruta Cliente Conectado 5 - QXFM+MJ Chorrillos, Peru - Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru",42.77,0.26,1:00:12,"{(-77.013645,-12.21394),(-77.01327,-12.213325),(-77.011987,-12.211365),(-77.011768,-12.211305),(-77.008539,-12.212571),(-76.99634,-12.200548),(-76.97891,-12.217802),(-76.978631,-12.217879),(-76.978613,-12.172377),(-76.974305,-12.055867),(-76.98935,-12.035028),(-76.987931,-12.031852),(-76.905275,-12.015403),(-76.897623,-12.018104),(-76.897554,-12.018262),(-76.895713,-12.018102),(-76.868281,-12.00974),(-76.872108,-12.01316)}",True,2025-06-05T00:08:37.210470,2025-06-05T00:08:37.210470
c77310f3-87a0-4e37-b7d6-d64722c44f6a,3e44dcfc-1a2a-4be7-9ef2-753dd17104bb,9fda846e-5971-4281-a160-e1a20e91b452,"Ruta Cliente Conectado 5 - QXFM+MJ Chorrillos, Peru - Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru",65.89,0.33,1:56:55,"{(-77.013645,-12.21394),(-77.01327,-12.213325),(-77.011987,-12.211365),(-77.011768,-12.211305),(-77.008539,-12.212571),(-76.99634,-12.200548),(-76.97891,-12.217802),(-76.978631,-12.217879),(-76.978613,-12.172377),(-76.974305,-12.055867),(-77.056148,-12.031279),(-77.056154,-12.031144),(-77.057476,-12.028709),(-77.060025,-12.012936),(-77.060431,-12.012585),(-77.060537,-12.011657),(-77.060606,-12.010621),(-77.060891,-12.008925),(-77.060887,-12.008797),(-77.061653,-12.004596),(-77.063054,-11.995492),(-77.063228,-11.995197),(-77.06793,-11.965097),(-77.065656,-11.962182),(-77.062954,-11.961831),(-77.047774,-11.915296),(-77.041444,-11.917213),(-77.038067,-11.918411),(-77.037948,-11.9182),(-77.032363,-11.917067),(-77.025566,-11.914583),(-77.025822,-11.91358),(-76.995257,-11.912455),(-76.966508,-11.911551),(-76.963122,-11.906652),(-76.96529,-11.905128),(-76.965566,-11.904625),(-76.960207,-11.896789),(-76.961416,-11.895899),(-76.962004,-11.896634)}",True,2025-06-05T00:08:37.698086,2025-06-05T00:08:37.698086
2f46b62b-7186-4f6b-896a-ffa1aae0b0d0,3e44dcfc-1a2a-4be7-9ef2-753dd17104bb,aa68eac3-454c-4047-b9a5-dae853648b92,"Ruta Cliente Conectado 5 - QXFM+MJ Chorrillos, Peru - Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru",11.14,0.04,0:36:26,"{(-77.013645,-12.21394),(-77.01327,-12.213325),(-77.011987,-12.211365),(-77.011956,-12.211159),(-77.012417,-12.210255),(-77.010278,-12.207109),(-77.010879,-12.20645),(-77.005012,-12.201976),(-77.014423,-12.194365),(-77.015476,-12.190786),(-77.01706,-12.190821),(-77.017919,-12.188311),(-77.018382,-12.188458),(-77.018173,-12.188312),(-77.019783,-12.182954),(-77.021307,-12.180237),(-77.019854,-12.179222),(-77.025501,-12.172918),(-77.02728,-12.171125),(-77.030527,-12.16754),(-77.033547,-12.167164),(-77.036331,-12.169592),(-77.034625,-12.171577),(-77.031088,-12.174112),(-77.030293,-12.172847),(-77.024554,-12.184167)}",True,2025-06-05T00:08:37.868087,2025-06-05T00:08:37.868087
778f7604-043a-4ee9-8aa5-ee656a58dc18,3e44dcfc-1a2a-4be7-9ef2-753dd17104bb,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,"Ruta Cliente Conectado 5 - QXFM+MJ Chorrillos, Peru - Cliente Conectado 12 - 55WM+3C San Antonio, Peru",158.4,0.47,5:38:40,"{(-77.013645,-12.21394),(-77.01327,-12.213325),(-77.011987,-12.211365),(-77.011768,-12.211305),(-77.008539,-12.212571),(-76.99634,-12.200548),(-76.97891,-12.217802),(-76.978631,-12.217879),(-76.978613,-12.172377),(-76.974305,-12.055867),(-77.056148,-12.031279),(-77.056154,-12.031144),(-77.057476,-12.028709),(-77.060025,-12.012936),(-77.060431,-12.012585),(-77.060537,-12.011657),(-77.060606,-12.010621),(-77.060891,-12.008925),(-77.060887,-12.008797),(-77.061653,-12.004596),(-77.063054,-11.995492),(-77.063228,-11.995197),(-77.06793,-11.965097),(-77.065656,-11.962182),(-77.062954,-11.961831),(-77.02105,-11.870352),(-77.015793,-11.864662),(-77.009269,-11.857156),(-77.009156,-11.857208),(-77.004275,-11.858067),(-76.794302,-11.672567),(-76.728743,-11.655346),(-76.68203,-11.695426),(-76.676049,-11.710751),(-76.716757,-11.760937),(-76.720138,-11.75843),(-76.740274,-11.760988),(-76.799003,-11.795513)}",True,2025-06-05T00:08:38.068087,2025-06-05T00:08:38.068087
8782ab69-3770-466e-9d0e-e67bf55a33a7,3e44dcfc-1a2a-4be7-9ef2-753dd17104bb,7045a27b-19a6-4d6d-bc9f-c5f93d84e28b,"Ruta Cliente Conectado 5 - QXFM+MJ Chorrillos, Peru - Cliente Conectado 14 - 7VJJ+8X Ancón, Peru",67.78,0.52,1:47:40,"{(-77.013645,-12.21394),(-77.01327,-12.213325),(-77.011987,-12.211365),(-77.011956,-12.211159),(-77.012417,-12.210255),(-77.010278,-12.207109),(-77.010879,-12.20645),(-77.004378,-12.201531),(-77.005487,-12.196599),(-77.002694,-12.193972),(-77.007441,-12.184912),(-77.007783,-12.184015),(-77.026747,-12.166257),(-77.025055,-12.16024),(-77.026249,-12.142329),(-77.05411,-12.110501),(-77.059417,-12.107518),(-77.084163,-12.091927),(-77.092429,-12.088806),(-77.12189,-12.074823),(-77.12321,-12.072674),(-77.119145,-12.065851),(-77.12247,-12.06294),(-77.121503,-12.058327),(-77.125697,-12.051182),(-77.125499,-11.997168),(-77.126948,-11.874115),(-77.110408,-11.836989),(-77.109999,-11.835084),(-77.158084,-11.781231),(-77.130199,-11.73085),(-77.129776,-11.730407),(-77.130211,-11.729012),(-77.128878,-11.727744),(-77.127021,-11.725903)}",True,2025-06-05T00:08:38.399086,2025-06-05T00:08:38.399086
4e99688f-8f6c-4258-8148-1f55b5dc2a5a,3e44dcfc-1a2a-4be7-9ef2-753dd17104bb,64b21638-2d9c-4a79-b060-a1a52c56ec42,"Ruta Cliente Conectado 5 - QXFM+MJ Chorrillos, Peru - Cliente Conectado 17 - G5WF+7P Pucusana, Peru",52.61,0.3,1:01:33,"{(-77.013645,-12.21394),(-77.01327,-12.213325),(-77.011987,-12.211365),(-77.011768,-12.211305),(-77.008539,-12.212571),(-76.99634,-12.200548),(-76.97891,-12.217802),(-76.975977,-12.221214),(-76.752355,-12.462054),(-76.75231,-12.464491),(-76.772968,-12.482434),(-76.788965,-12.493429),(-76.794443,-12.489098),(-76.79541,-12.485765),(-76.797054,-12.485379),(-76.796805,-12.484405),(-76.797486,-12.482635),(-76.79723,-12.482445),(-76.797506,-12.481799),(-76.797788,-12.481967),(-76.798069,-12.481382),(-76.798542,-12.481612),(-76.798744,-12.481126),(-76.799519,-12.481333),(-76.800605,-12.480148)}",True,2025-06-05T00:08:38.861535,2025-06-05T00:08:38.861535
32a16feb-b81b-4e6b-933e-aaac4d2eef0b,3e44dcfc-1a2a-4be7-9ef2-753dd17104bb,b11b32f1-6bee-4c28-83b3-58db8012dda4,"Ruta Cliente Conectado 5 - QXFM+MJ Chorrillos, Peru - Cliente Conectado 18 - La Capitana 20, Lima 15461, Peru",39.02,0.25,0:54:15,"{(-77.013645,-12.21394),(-77.01327,-12.213325),(-77.011987,-12.211365),(-77.011768,-12.211305),(-77.008539,-12.212571),(-76.99634,-12.200548),(-76.97891,-12.217802),(-76.978631,-12.217879),(-76.978613,-12.172377),(-76.974305,-12.055867),(-76.98935,-12.035028),(-76.987931,-12.031852),(-76.912386,-12.018646),(-76.912496,-12.006115),(-76.914047,-12.005237),(-76.912172,-12.001807),(-76.912365,-12.001702),(-76.912811,-12.002488),(-76.91319,-12.00232)}",True,2025-06-05T00:08:39.023852,2025-06-05T00:08:39.023852
a377e251-99c9-4127-b66c-40ae039d3990,3e44dcfc-1a2a-4be7-9ef2-753dd17104bb,0f66fafe-cfb4-46e9-ae56-3d3114d7e4ef,"Ruta Cliente Conectado 5 - QXFM+MJ Chorrillos, Peru - Cliente Conectado 19 - 4W8W+3FR YUS.CT Park, Carabayllo 15121, Peru",53.79,0.34,1:23:47,"{(-77.013645,-12.21394),(-77.01327,-12.213325),(-77.011987,-12.211365),(-77.011768,-12.211305),(-77.008539,-12.212571),(-76.99634,-12.200548),(-76.97891,-12.217802),(-76.978631,-12.217879),(-76.978613,-12.172377),(-76.974305,-12.055867),(-77.056148,-12.031279),(-77.056154,-12.031144),(-77.057476,-12.028709),(-77.060025,-12.012936),(-77.060431,-12.012585),(-77.060537,-12.011657),(-77.060606,-12.010621),(-77.060891,-12.008925),(-77.060887,-12.008797),(-77.061653,-12.004596),(-77.063054,-11.995492),(-77.063228,-11.995197),(-77.073778,-11.915619),(-77.067682,-11.902892),(-77.06737,-11.902308),(-77.067427,-11.901208),(-77.05504,-11.882505),(-77.055,-11.883089),(-77.054537,-11.883534),(-77.054035,-11.88393),(-77.053977,-11.884767)}",True,2025-06-05T00:08:39.194268,2025-06-05T00:08:39.194268
b1e9005a-328b-4af6-801d-1a5bd46374ce,3e44dcfc-1a2a-4be7-9ef2-753dd17104bb,da8c4d90-e4e5-4630-85e1-e36d55b81018,"Ruta Cliente Conectado 5 - QXFM+MJ Chorrillos, Peru - Cliente Conectado 20 - V5XF+73 Cieneguilla, Peru",46.2,0.23,1:22:19,"{(-77.013645,-12.21394),(-77.01327,-12.213325),(-77.011987,-12.211365),(-77.011768,-12.211305),(-77.008539,-12.212571),(-76.99634,-12.200548),(-76.97891,-12.217802),(-76.978631,-12.217879),(-76.978613,-12.172377),(-76.981184,-12.088032),(-76.979723,-12.084816),(-76.97375,-12.084062),(-76.96608,-12.07983),(-76.965094,-12.078393),(-76.958196,-12.076077),(-76.955683,-12.07419),(-76.939413,-12.075971),(-76.93501,-12.075923),(-76.868337,-12.086301),(-76.814098,-12.118546),(-76.833907,-12.103205),(-76.832836,-12.102533),(-76.829717,-12.099695)}",True,2025-06-05T00:08:39.358408,2025-06-05T00:08:39.358408
5d4c1185-57a3-4e34-88f4-51517ba4779f,8be64eea-d053-4641-9522-d4a03129732c,ecf7af2d-adc1-4d74-b30d-72e126939c81,"Ruta Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru - Terminal 1 - P5F2+CCF, Lurín 15823, Peru",80.73,0.52,1:49:12,"{(-77.147101,-11.856411),(-77.144715,-11.858352),(-77.144871,-11.858597),(-77.145282,-11.864592),(-77.134905,-11.877083),(-77.128017,-11.878056),(-77.127055,-11.878426),(-77.126705,-11.878849),(-77.129517,-11.922041),(-77.131538,-11.943665),(-77.12721,-12.038083),(-77.081398,-12.036661),(-77.080864,-12.036497),(-77.042947,-12.039153),(-77.012355,-12.03697),(-76.982285,-12.085444),(-76.979444,-12.102223),(-76.977378,-12.128775),(-76.977075,-12.177792),(-76.9736,-12.188745),(-76.84835,-12.300407),(-76.845119,-12.302262),(-76.852294,-12.294791),(-76.849285,-12.276377)}",True,2025-06-05T00:08:39.538408,2025-06-05T00:08:39.538408
fa99facc-dc14-466f-9fbf-5f5f060408ac,8be64eea-d053-4641-9522-d4a03129732c,5df247f6-73eb-42d6-bbab-11b401498bf0,"Ruta Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru - Cliente Conectado 3 - 74J9+MQ Carabayllo, Peru",53.11,0.3,1:37:06,"{(-77.147101,-11.856411),(-77.14693,-11.856543),(-77.145741,-11.854961),(-77.145388,-11.855237),(-77.144613,-11.854341),(-77.143333,-11.854561),(-77.141446,-11.854801),(-77.136891,-11.849347),(-77.115312,-11.841921),(-77.110408,-11.836989),(-77.106363,-11.839303),(-77.078583,-11.861544),(-77.078446,-11.861793),(-77.074439,-11.865128),(-77.045232,-11.85874),(-77.041432,-11.864045),(-77.039545,-11.863056),(-77.036937,-11.861583),(-77.036437,-11.862515),(-77.033059,-11.86073),(-77.031642,-11.863002),(-77.030213,-11.869295),(-77.028819,-11.872446),(-77.024313,-11.867022),(-77.021321,-11.870172),(-77.015793,-11.864662),(-77.009269,-11.857156),(-77.009156,-11.857208),(-77.004275,-11.858067),(-76.870858,-11.695747),(-76.878462,-11.715486)}",True,2025-06-05T00:08:39.871139,2025-06-05T00:08:39.871139
1e3f57d6-0685-450d-b0f4-f2a75966237b,8be64eea-d053-4641-9522-d4a03129732c,3e44dcfc-1a2a-4be7-9ef2-753dd17104bb,"Ruta Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru - Cliente Conectado 5 - QXFM+MJ Chorrillos, Peru",50.28,0.39,1:27:36,"{(-77.147101,-11.856411),(-77.144715,-11.858352),(-77.144871,-11.858597),(-77.145282,-11.864592),(-77.134905,-11.877083),(-77.128017,-11.878056),(-77.127055,-11.878426),(-77.126705,-11.878849),(-77.129517,-11.922041),(-77.131538,-11.943665),(-77.12659,-12.044581),(-77.126138,-12.050507),(-77.121664,-12.058242),(-77.12247,-12.06294),(-77.121946,-12.063498),(-77.119948,-12.065129),(-77.123326,-12.072636),(-77.123738,-12.073393),(-77.053562,-12.11156),(-77.033969,-12.131204),(-77.0293,-12.135261),(-77.025878,-12.161798),(-77.025311,-12.16149),(-77.024978,-12.160558),(-77.026747,-12.166257),(-77.007775,-12.184543),(-77.0072,-12.18952),(-77.009861,-12.193247),(-77.009059,-12.194036),(-77.015408,-12.202882),(-77.011027,-12.20647),(-77.010327,-12.207014),(-77.012417,-12.210255),(-77.011956,-12.211159),(-77.01327,-12.213325),(-77.013645,-12.21394)}",True,2025-06-05T00:08:40.214506,2025-06-05T00:08:40.214506
f865e764-d947-451b-8f01-b04cb674c623,8be64eea-d053-4641-9522-d4a03129732c,559a0ff4-c742-4d79-8f92-1c9f5543bda8,"Ruta Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru - Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru",53.0,0.32,1:24:05,"{(-77.147101,-11.856411),(-77.144715,-11.858352),(-77.144871,-11.858597),(-77.145282,-11.864592),(-77.134905,-11.877083),(-77.128017,-11.878056),(-77.127055,-11.878426),(-77.126705,-11.878849),(-77.129517,-11.922041),(-77.131538,-11.943665),(-77.12721,-12.038083),(-77.081398,-12.036661),(-77.080864,-12.036497),(-77.042947,-12.039153),(-77.012355,-12.03697),(-76.995289,-12.029623),(-76.987931,-12.031852),(-76.905275,-12.015403),(-76.897623,-12.018104),(-76.897554,-12.018262),(-76.895713,-12.018102),(-76.868281,-12.00974),(-76.872108,-12.01316)}",True,2025-06-05T00:08:40.392324,2025-06-05T00:08:40.392324
9a7e8988-c51d-4cf8-9b8c-dc405492bdef,8be64eea-d053-4641-9522-d4a03129732c,9fda846e-5971-4281-a160-e1a20e91b452,"Ruta Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru - Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru",38.03,0.19,1:24:44,"{(-77.147101,-11.856411),(-77.14693,-11.856543),(-77.145741,-11.854961),(-77.145388,-11.855237),(-77.144613,-11.854341),(-77.143333,-11.854561),(-77.141446,-11.854801),(-77.136891,-11.849347),(-77.115312,-11.841921),(-77.110408,-11.836989),(-77.106363,-11.839303),(-77.071289,-11.90957),(-77.073936,-11.914138),(-77.07249,-11.930495),(-77.056112,-11.910696),(-77.041444,-11.917213),(-77.038067,-11.918411),(-77.037948,-11.9182),(-77.032363,-11.917067),(-77.025566,-11.914583),(-77.025822,-11.91358),(-76.995257,-11.912455),(-76.966508,-11.911551),(-76.963122,-11.906652),(-76.96529,-11.905128),(-76.965566,-11.904625),(-76.960207,-11.896789),(-76.961416,-11.895899),(-76.962004,-11.896634)}",True,2025-06-05T00:08:40.870461,2025-06-05T00:08:40.870461
ee501057-6637-412f-a0e2-08800330e9f0,8be64eea-d053-4641-9522-d4a03129732c,aa68eac3-454c-4047-b9a5-dae853648b92,"Ruta Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru - Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru",47.06,0.35,1:21:23,"{(-77.147101,-11.856411),(-77.144715,-11.858352),(-77.144871,-11.858597),(-77.145282,-11.864592),(-77.134905,-11.877083),(-77.128017,-11.878056),(-77.127055,-11.878426),(-77.126705,-11.878849),(-77.129517,-11.922041),(-77.131538,-11.943665),(-77.12659,-12.044581),(-77.126138,-12.050507),(-77.121664,-12.058242),(-77.12247,-12.06294),(-77.121946,-12.063498),(-77.119948,-12.065129),(-77.123326,-12.072636),(-77.123738,-12.073393),(-77.053562,-12.11156),(-77.033969,-12.131204),(-77.0293,-12.135261),(-77.027536,-12.165506),(-77.027987,-12.165757),(-77.033547,-12.167164),(-77.036331,-12.169592),(-77.034625,-12.171577),(-77.031088,-12.174112),(-77.030293,-12.172847),(-77.024554,-12.184167)}",True,2025-06-05T00:08:41.040346,2025-06-05T00:08:41.040346
ecf922c8-d873-48d1-8141-8be15fd25c14,8be64eea-d053-4641-9522-d4a03129732c,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,"Ruta Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru - Cliente Conectado 12 - 55WM+3C San Antonio, Peru",120.98,0.34,4:53:07,"{(-77.147101,-11.856411),(-77.14693,-11.856543),(-77.145741,-11.854961),(-77.145388,-11.855237),(-77.144613,-11.854341),(-77.143333,-11.854561),(-77.141446,-11.854801),(-77.136891,-11.849347),(-77.115312,-11.841921),(-77.110408,-11.836989),(-77.106363,-11.839303),(-77.078583,-11.861544),(-77.078446,-11.861793),(-77.074439,-11.865128),(-77.045232,-11.85874),(-77.041432,-11.864045),(-77.039545,-11.863056),(-77.036937,-11.861583),(-77.036437,-11.862515),(-77.033059,-11.86073),(-77.031642,-11.863002),(-77.030213,-11.869295),(-77.028819,-11.872446),(-77.024313,-11.867022),(-77.021321,-11.870172),(-77.015793,-11.864662),(-77.009269,-11.857156),(-77.009156,-11.857208),(-77.004275,-11.858067),(-76.794302,-11.672567),(-76.728743,-11.655346),(-76.68203,-11.695426),(-76.676049,-11.710751),(-76.716757,-11.760937),(-76.720138,-11.75843),(-76.740274,-11.760988),(-76.799003,-11.795513)}",True,2025-06-05T00:08:41.235354,2025-06-05T00:08:41.235354
e78ac823-971c-4cc5-9567-848e3ac0250e,8be64eea-d053-4641-9522-d4a03129732c,7045a27b-19a6-4d6d-bc9f-c5f93d84e28b,"Ruta Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru - Cliente Conectado 14 - 7VJJ+8X Ancón, Peru",19.45,0.14,0:34:26,"{(-77.147101,-11.856411),(-77.14693,-11.856543),(-77.145741,-11.854961),(-77.145388,-11.855237),(-77.144613,-11.854341),(-77.143333,-11.854561),(-77.141446,-11.854801),(-77.133783,-11.847493),(-77.126182,-11.84421),(-77.129238,-11.831499),(-77.126297,-11.828979),(-77.127347,-11.82782),(-77.123259,-11.824526),(-77.158084,-11.781231),(-77.130199,-11.73085),(-77.129776,-11.730407),(-77.130211,-11.729012),(-77.128878,-11.727744),(-77.127021,-11.725903)}",True,2025-06-05T00:08:41.558671,2025-06-05T00:08:41.558671
396f40a4-b909-4450-88b0-07553897ddde,8be64eea-d053-4641-9522-d4a03129732c,64b21638-2d9c-4a79-b060-a1a52c56ec42,"Ruta Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru - Cliente Conectado 17 - G5WF+7P Pucusana, Peru",107.16,0.68,2:17:05,"{(-77.147101,-11.856411),(-77.144715,-11.858352),(-77.144871,-11.858597),(-77.145282,-11.864592),(-77.134905,-11.877083),(-77.128017,-11.878056),(-77.127055,-11.878426),(-77.126705,-11.878849),(-77.129517,-11.922041),(-77.131538,-11.943665),(-77.12721,-12.038083),(-77.081398,-12.036661),(-77.080864,-12.036497),(-77.042947,-12.039153),(-77.012355,-12.03697),(-76.982285,-12.085444),(-76.979444,-12.102223),(-76.977378,-12.128775),(-76.977075,-12.177792),(-76.9736,-12.188745),(-76.752355,-12.462054),(-76.75231,-12.464491),(-76.772968,-12.482434),(-76.788965,-12.493429),(-76.794443,-12.489098),(-76.79541,-12.485765),(-76.797054,-12.485379),(-76.796805,-12.484405),(-76.797486,-12.482635),(-76.79723,-12.482445),(-76.797506,-12.481799),(-76.797788,-12.481967),(-76.798069,-12.481382),(-76.798542,-12.481612),(-76.798744,-12.481126),(-76.799519,-12.481333),(-76.800605,-12.480148)}",True,2025-06-05T00:08:42.046786,2025-06-05T00:08:42.046786
cf318339-0891-416c-87e2-cbf08d0cfd2d,8be64eea-d053-4641-9522-d4a03129732c,b11b32f1-6bee-4c28-83b3-58db8012dda4,"Ruta Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru - Cliente Conectado 18 - La Capitana 20, Lima 15461, Peru",49.25,0.27,1:18:08,"{(-77.147101,-11.856411),(-77.144715,-11.858352),(-77.144871,-11.858597),(-77.145282,-11.864592),(-77.134905,-11.877083),(-77.128017,-11.878056),(-77.127055,-11.878426),(-77.126705,-11.878849),(-77.129517,-11.922041),(-77.131538,-11.943665),(-77.12721,-12.038083),(-77.081398,-12.036661),(-77.080864,-12.036497),(-77.042947,-12.039153),(-77.012355,-12.03697),(-76.995289,-12.029623),(-76.987931,-12.031852),(-76.912386,-12.018646),(-76.912496,-12.006115),(-76.914047,-12.005237),(-76.912172,-12.001807),(-76.912365,-12.001702),(-76.912811,-12.002488),(-76.91319,-12.00232)}",True,2025-06-05T00:08:42.224591,2025-06-05T00:08:42.224591
829e935c-d2f8-4cd5-b0f9-fe65be234c77,8be64eea-d053-4641-9522-d4a03129732c,0f66fafe-cfb4-46e9-ae56-3d3114d7e4ef,"Ruta Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru - Cliente Conectado 19 - 4W8W+3FR YUS.CT Park, Carabayllo 15121, Peru",16.6,0.1,0:39:45,"{(-77.147101,-11.856411),(-77.14693,-11.856543),(-77.145741,-11.854961),(-77.145388,-11.855237),(-77.144613,-11.854341),(-77.143333,-11.854561),(-77.141446,-11.854801),(-77.136891,-11.849347),(-77.115312,-11.841921),(-77.110408,-11.836989),(-77.106363,-11.839303),(-77.068137,-11.894407),(-77.068236,-11.895639),(-77.067732,-11.895965),(-77.06293,-11.895409),(-77.05504,-11.882505),(-77.055,-11.883089),(-77.054537,-11.883534),(-77.054035,-11.88393),(-77.053977,-11.884767)}",True,2025-06-05T00:08:42.389468,2025-06-05T00:08:42.389468
3f0ca231-b2eb-49c3-99a8-4ed13ddfc5a8,8be64eea-d053-4641-9522-d4a03129732c,da8c4d90-e4e5-4630-85e1-e36d55b81018,"Ruta Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru - Cliente Conectado 20 - V5XF+73 Cieneguilla, Peru",67.31,0.4,2:04:22,"{(-77.147101,-11.856411),(-77.144715,-11.858352),(-77.144871,-11.858597),(-77.145282,-11.864592),(-77.134905,-11.877083),(-77.128017,-11.878056),(-77.127055,-11.878426),(-77.126705,-11.878849),(-77.129517,-11.922041),(-77.131538,-11.943665),(-77.12721,-12.038083),(-77.081398,-12.036661),(-77.080864,-12.036497),(-77.042947,-12.039153),(-77.012355,-12.03697),(-76.974857,-12.055312),(-76.974896,-12.058095),(-76.974674,-12.058989),(-76.968431,-12.056408),(-76.964912,-12.064875),(-76.944448,-12.057189),(-76.940493,-12.064474),(-76.935587,-12.075566),(-76.93501,-12.075923),(-76.868337,-12.086301),(-76.814098,-12.118546),(-76.833907,-12.103205),(-76.832836,-12.102533),(-76.829717,-12.099695)}",True,2025-06-05T00:08:42.579470,2025-06-05T00:08:42.579470
b4a83ff3-d0b9-4823-a128-16932d334b84,559a0ff4-c742-4d79-8f92-1c9f5543bda8,ecf7af2d-adc1-4d74-b30d-72e126939c81,"Ruta Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru - Terminal 1 - P5F2+CCF, Lurín 15823, Peru",57.33,0.26,1:10:52,"{(-76.872108,-12.01316),(-76.876407,-12.014122),(-76.877081,-12.011884),(-76.884577,-12.014309),(-76.893588,-12.01542),(-76.988004,-12.031726),(-76.988212,-12.031794),(-76.982285,-12.085444),(-76.979444,-12.102223),(-76.977378,-12.128775),(-76.977075,-12.177792),(-76.9736,-12.188745),(-76.84835,-12.300407),(-76.845119,-12.302262),(-76.852294,-12.294791),(-76.849285,-12.276377)}",True,2025-06-05T00:08:42.759984,2025-06-05T00:08:42.759984
a1879d35-4e77-472d-8b66-cacd896c454e,559a0ff4-c742-4d79-8f92-1c9f5543bda8,5df247f6-73eb-42d6-bbab-11b401498bf0,"Ruta Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru - Cliente Conectado 3 - 74J9+MQ Carabayllo, Peru",76.44,0.3,2:07:08,"{(-76.872108,-12.01316),(-76.876407,-12.014122),(-76.877081,-12.011884),(-76.884577,-12.014309),(-76.893588,-12.01542),(-76.988004,-12.031726),(-76.988212,-12.031794),(-77.056148,-12.031279),(-77.056154,-12.031144),(-77.057476,-12.028709),(-77.060025,-12.012936),(-77.060431,-12.012585),(-77.060537,-12.011657),(-77.060606,-12.010621),(-77.060891,-12.008925),(-77.060887,-12.008797),(-77.061653,-12.004596),(-77.063054,-11.995492),(-77.063228,-11.995197),(-77.06793,-11.965097),(-77.065656,-11.962182),(-77.062954,-11.961831),(-77.02105,-11.870352),(-77.015793,-11.864662),(-77.009269,-11.857156),(-77.009156,-11.857208),(-77.004275,-11.858067),(-76.870858,-11.695747),(-76.878462,-11.715486)}",True,2025-06-05T00:08:43.118984,2025-06-05T00:08:43.118984
