id_resultado_condicion_despacho,id_condicion_despacho
ec90ec83-eee4-4e5f-ac5b-ea90c89cb032,aeedb6f5-cc81-42df-8a30-e10d3aec70a0
ec90ec83-eee4-4e5f-ac5b-ea90c89cb032,d256a660-7c4d-47d9-aa0f-9cb03a1cc2b7
ee81dfc7-7ba7-47e0-8ba3-69d8d7db2d34,33300a64-2a58-46e0-b772-392ac5dba596
ee81dfc7-7ba7-47e0-8ba3-69d8d7db2d34,24f679f0-99f8-48af-b48c-bc14f0cc1824
ee81dfc7-7ba7-47e0-8ba3-69d8d7db2d34,17cb405e-df84-499c-940d-4f457b2e0171
ee81dfc7-7ba7-47e0-8ba3-69d8d7db2d34,555cd1fb-7995-4b4b-9d3e-edd165601794
ee81dfc7-7ba7-47e0-8ba3-69d8d7db2d34,ffd21977-be34-4a9b-9f70-a9cfe79e02bd
ee81dfc7-7ba7-47e0-8ba3-69d8d7db2d34,ce9f0ea5-e25c-41e5-b04a-4525bd47ea97
e5e27161-a5b5-4cce-a819-46376e435686,64f1be2c-7a70-4a45-bb3a-023b39d26369
e5e27161-a5b5-4cce-a819-46376e435686,6d713ff6-06de-4b7b-b7e6-3fe3d127e9cc
e5e27161-a5b5-4cce-a819-46376e435686,f81d0f45-88f6-45f0-b015-5e2852818e7a
e5e27161-a5b5-4cce-a819-46376e435686,fbaf0501-7466-4a18-b7fe-8c4e819f059f
e5e27161-a5b5-4cce-a819-46376e435686,6bbab4ab-04b7-4340-80c3-52d046aa8230
e5e27161-a5b5-4cce-a819-46376e435686,d807bfa0-7117-42d5-92ce-89dfd79d07e9
e5e27161-a5b5-4cce-a819-46376e435686,f1476800-2965-4061-9d48-37fcaeb30938
60cf3b3b-bc49-4149-8e03-7c0d6a525166,fe9e5543-ca4a-4076-814d-52862398b599
60cf3b3b-bc49-4149-8e03-7c0d6a525166,02017083-d95b-4b34-b5af-d2f4c5be56f5
60cf3b3b-bc49-4149-8e03-7c0d6a525166,4ea17ea0-3504-4aee-9909-7042c59351ef
60cf3b3b-bc49-4149-8e03-7c0d6a525166,50160f6d-faba-40b0-91b4-db9a02f5599f
60cf3b3b-bc49-4149-8e03-7c0d6a525166,4a7023b9-21c6-40bc-820e-82fa1d751ead
60cf3b3b-bc49-4149-8e03-7c0d6a525166,27429586-d9c5-44f3-90b5-44f11d974b05
d6e73b54-c71a-484f-9c3e-8063361e5d22,85b73566-a6d1-42fc-9f24-b0248a00932e
d6e73b54-c71a-484f-9c3e-8063361e5d22,9b5677ff-d5ff-4fba-a0ff-cbd2c9bd8096
d6e73b54-c71a-484f-9c3e-8063361e5d22,6fd1827c-3fb6-433f-a9b4-41aea1261f25
d6e73b54-c71a-484f-9c3e-8063361e5d22,99742d17-e482-4eff-b4bd-44f84202177b
d6e73b54-c71a-484f-9c3e-8063361e5d22,4571a2b8-f74a-4cf6-94af-787c896b9528
e5ec9662-ebab-4f7a-81bd-1f7a0d19c2ba,828ff058-e3fd-483b-8b84-2fae2d7d9138
e5ec9662-ebab-4f7a-81bd-1f7a0d19c2ba,565499d0-0cc7-49f8-9bac-d2226cdf2b79
e5ec9662-ebab-4f7a-81bd-1f7a0d19c2ba,86eef4d4-0bcf-434c-b746-45fea114f7d8
e5ec9662-ebab-4f7a-81bd-1f7a0d19c2ba,48d90483-90d0-4a24-8bc9-15f62ce912f8
e5ec9662-ebab-4f7a-81bd-1f7a0d19c2ba,56e90b62-2488-4a43-95e2-4f4b85d2bab1
e5ec9662-ebab-4f7a-81bd-1f7a0d19c2ba,d9c9e58c-65b1-424e-b45e-b142d76c4719
f9732ea1-7981-44b5-9e99-82f781900a91,c0ceb17e-0141-48f8-8a58-939646dc063d
f9732ea1-7981-44b5-9e99-82f781900a91,f9eca4a0-a17e-4089-8e7f-16b60d028959
f9732ea1-7981-44b5-9e99-82f781900a91,b824381f-cc97-4fdc-8347-f48325d56054
f9732ea1-7981-44b5-9e99-82f781900a91,53ed97d0-c2fc-4450-9f32-a3a060d0e475
f9732ea1-7981-44b5-9e99-82f781900a91,ecc7eb6e-ed53-4a96-9247-ba6ff1e11287
b069aacf-f66a-4a85-b4b0-4b67f5849653,0ecfa1b2-d371-4124-b165-e99f0fc425f5
b069aacf-f66a-4a85-b4b0-4b67f5849653,3908dcbf-1121-480e-918f-60351f33cadf
b069aacf-f66a-4a85-b4b0-4b67f5849653,2e5a7cb8-143c-4ad4-870c-1decc1f14646
b069aacf-f66a-4a85-b4b0-4b67f5849653,42c0f08a-d9ea-4b5b-abda-9c459204268b
ec067f05-912e-4dd8-a5b6-ec2e60027dc3,f0899bd5-ef6c-4bc3-86ad-7ca0c44dd195
ec067f05-912e-4dd8-a5b6-ec2e60027dc3,4fd74980-d143-458b-8cef-577399ca5642
ec067f05-912e-4dd8-a5b6-ec2e60027dc3,9f85ecc9-4c85-4f9f-b8db-d8ddd09ab83a
ec067f05-912e-4dd8-a5b6-ec2e60027dc3,799001ab-fb06-4d97-9153-03dbb58384fa
ec067f05-912e-4dd8-a5b6-ec2e60027dc3,508de25f-6d24-4d0e-a746-6efe54c963e0
02d6cb13-1d0a-4fdb-87ae-7039bedaf5f1,27102a07-fdbb-42f0-a75e-1c5f26490ff2
02d6cb13-1d0a-4fdb-87ae-7039bedaf5f1,d28e3d4f-816f-4567-a831-82b38a8e04bf
02d6cb13-1d0a-4fdb-87ae-7039bedaf5f1,ba729b42-9d74-4500-a8cc-8a68a37b4b61
02d6cb13-1d0a-4fdb-87ae-7039bedaf5f1,34e1d9c1-7494-4fff-be84-c42b258fa181
7b90320c-ea35-409c-8dd3-21c58428a142,c67b6a73-1c09-4d8f-8295-b3d8708d76bd
7b90320c-ea35-409c-8dd3-21c58428a142,642d55f3-10e3-44ba-8a89-be2e7ac4de87
7b90320c-ea35-409c-8dd3-21c58428a142,1de8ba1f-2d3b-4b1d-8731-933f6e3d6f10
7b90320c-ea35-409c-8dd3-21c58428a142,b185629e-3035-469d-87e4-4e7c864c2f58
7b90320c-ea35-409c-8dd3-21c58428a142,347d445b-d7d5-46fa-a7ff-2a1deb27c7e7
7b90320c-ea35-409c-8dd3-21c58428a142,7cd4aa16-0b62-4a0a-ae75-a6bae83a3146
7b90320c-ea35-409c-8dd3-21c58428a142,5d0f1e77-749e-4a49-a3b1-4c1a88d5162d
dbc92e0f-0628-417c-aff1-66cde9ee3176,331808ac-b82f-490e-b602-12ebd4b388da
dbc92e0f-0628-417c-aff1-66cde9ee3176,308d7670-c0ee-4fd2-aad4-89233c68006e
dbc92e0f-0628-417c-aff1-66cde9ee3176,5cfb6051-635f-4766-92b3-104eeede9670
dbc92e0f-0628-417c-aff1-66cde9ee3176,73929bbf-e0d9-460d-ba25-67ac8e8b6bbc
dbc92e0f-0628-417c-aff1-66cde9ee3176,cc40208b-4a13-42a3-bd6d-b27f649215ea
ec62aa53-e82f-4f55-85b7-25ee8a168bdd,5de50035-098e-47a0-9386-dc2b80be87d9
ec62aa53-e82f-4f55-85b7-25ee8a168bdd,9a976b12-c94c-4e16-bb5a-cf4d8fb085c5
ec62aa53-e82f-4f55-85b7-25ee8a168bdd,d0d8091c-55b1-4b7a-b9c6-47d2faa2b8a5
ec62aa53-e82f-4f55-85b7-25ee8a168bdd,b18cb0e4-c70e-4fb9-9c6a-1ef82bddeb67
ec62aa53-e82f-4f55-85b7-25ee8a168bdd,16edb1e1-dd56-44d7-a8d3-12e141f8a4cb
ec62aa53-e82f-4f55-85b7-25ee8a168bdd,612573e3-8900-4f66-9860-6665e7274dd8
ec62aa53-e82f-4f55-85b7-25ee8a168bdd,2cbb0eb0-0678-46d6-9171-d767d6344fc7
2086e58c-c2eb-48e4-b9bd-21a179100e07,444908b5-6041-4fe0-8dba-0798f692b3eb
2086e58c-c2eb-48e4-b9bd-21a179100e07,c199ede4-1c39-4537-b001-142604cec072
2086e58c-c2eb-48e4-b9bd-21a179100e07,d6dcc3f1-a4b8-4872-bc89-deea39fff7a5
2086e58c-c2eb-48e4-b9bd-21a179100e07,291048c9-ab34-410d-bfda-f782769a8168
2086e58c-c2eb-48e4-b9bd-21a179100e07,2c7855c7-5dfc-4517-8821-f5472ba0dde8
2086e58c-c2eb-48e4-b9bd-21a179100e07,70fc85be-da4e-45cf-bbc9-54530354e260
06772330-1866-44d6-9839-72ae40da6d10,b7d0c702-1633-45b1-9093-0f8aa082c294
06772330-1866-44d6-9839-72ae40da6d10,6265dddb-8cdb-43e5-943a-6f9fe1574f70
06772330-1866-44d6-9839-72ae40da6d10,e3f764e3-ee46-49ff-87ae-80f74a2324ef
06772330-1866-44d6-9839-72ae40da6d10,f9cb1f32-706f-4427-81cc-b602f0327e68
06772330-1866-44d6-9839-72ae40da6d10,04175e71-3074-442c-b99f-ef2b4b56b839
447afc76-9762-4fd1-bd27-a01afd69abd8,4f080220-e813-4420-baf6-57443c6c9006
447afc76-9762-4fd1-bd27-a01afd69abd8,74b7a384-0f62-4f2c-b8e0-1a903a09190d
447afc76-9762-4fd1-bd27-a01afd69abd8,45487bf5-a8eb-414c-b299-cbad2847d799
447afc76-9762-4fd1-bd27-a01afd69abd8,e0da1ffe-757a-4980-95ed-58f334462151
447afc76-9762-4fd1-bd27-a01afd69abd8,a768c453-6e34-485d-8e4d-1bdded61dc55
447afc76-9762-4fd1-bd27-a01afd69abd8,943cfd2b-ee74-46f3-8693-cd12a10fbe6e
447afc76-9762-4fd1-bd27-a01afd69abd8,a45d79fc-1416-4b7f-bee7-9c3ba5bbc851
1837ae10-f981-4dc4-9a42-0a16ecfe2d3f,5f2ebc62-d89b-4f41-b9c7-9a2cd06b0bbc
1837ae10-f981-4dc4-9a42-0a16ecfe2d3f,01b4e288-c8e1-40dd-8d4e-521dc92d1c97
1837ae10-f981-4dc4-9a42-0a16ecfe2d3f,e9b99c3b-fb52-40d3-be42-ee720f9e050a
1837ae10-f981-4dc4-9a42-0a16ecfe2d3f,90170b05-b672-4778-973a-4bbf028606ac
1837ae10-f981-4dc4-9a42-0a16ecfe2d3f,48cd5691-2368-409a-98dd-351a1eaa39ea
1837ae10-f981-4dc4-9a42-0a16ecfe2d3f,bd53fb07-b489-4a3c-b833-30af5d243ed2
1837ae10-f981-4dc4-9a42-0a16ecfe2d3f,873df5d9-bfbd-468e-9a61-83bc19ca6318
e942f0e7-820c-4d14-a90e-7aa75edec24a,a63a9507-6375-4103-93b3-b29c31d39cc7
e942f0e7-820c-4d14-a90e-7aa75edec24a,a11f3c6f-29e3-4c9c-b519-9c2c05f98ddf
e942f0e7-820c-4d14-a90e-7aa75edec24a,455af9d1-1574-49c9-9f05-465eb36904ec
e942f0e7-820c-4d14-a90e-7aa75edec24a,248904a5-d2ac-4548-929c-20120ffbf2c1
ccf715d1-fcf7-4e04-8527-c51385d8e751,2f5e7110-5752-4871-b622-932c8958728f
ccf715d1-fcf7-4e04-8527-c51385d8e751,764c4c01-0d66-49c7-86e8-cc153f31ee4b
ccf715d1-fcf7-4e04-8527-c51385d8e751,ff4136ca-0cbb-429d-a537-de3cad795f28
ccf715d1-fcf7-4e04-8527-c51385d8e751,b9e1d7e2-58ec-483d-8f45-70ccc459a7c2
ccf715d1-fcf7-4e04-8527-c51385d8e751,798ddb17-3596-4440-96cf-1453e9998a9f
35055354-0633-407e-a10b-57a6fb5d7948,a0dac41a-3bba-45ac-bf4c-85bcecf6751f
35055354-0633-407e-a10b-57a6fb5d7948,37efe1c1-1530-4ec8-b1ff-22bda248656a
35055354-0633-407e-a10b-57a6fb5d7948,9c9c8816-d82f-4719-a36e-dfab44fba398
35055354-0633-407e-a10b-57a6fb5d7948,9220fa81-6449-4db2-a49b-96f033fc3696
04e06f7e-9863-4e5d-9ccf-9e3742e5792a,76e02e34-b50a-464a-8af7-dba30d94e798
04e06f7e-9863-4e5d-9ccf-9e3742e5792a,721b94a5-5da5-4a77-b43f-4c187d5d3908
04e06f7e-9863-4e5d-9ccf-9e3742e5792a,555e2ede-a7a4-43e5-994f-fd05f764db70
04e06f7e-9863-4e5d-9ccf-9e3742e5792a,3a50ce40-9c6a-4ac3-b835-9dd647d4c393
04e06f7e-9863-4e5d-9ccf-9e3742e5792a,c78549b7-04b6-4565-b51c-5d53e9a20b3a
04e06f7e-9863-4e5d-9ccf-9e3742e5792a,22c1eb9d-5d1a-496c-85d5-86ef9fc80896
04e06f7e-9863-4e5d-9ccf-9e3742e5792a,1619e66b-f27c-49a5-a090-fb7b5a76f148
9f966a48-2873-4760-9a12-c6392ad9013c,06789904-07ae-46cd-a90c-666ea356c35c
9f966a48-2873-4760-9a12-c6392ad9013c,7fa2a87e-4319-458f-a286-e29874f450e3
9f966a48-2873-4760-9a12-c6392ad9013c,309ca2e7-3e94-401e-a983-53559229068f
9f966a48-2873-4760-9a12-c6392ad9013c,667e7ce3-e20d-44b9-b938-3899c4044644
c41f2cf0-5e31-470e-bf79-e7975a0fbbf3,982bc2b3-6353-4876-9405-a468291b09fb
c41f2cf0-5e31-470e-bf79-e7975a0fbbf3,f49ecbe8-95eb-4595-9c16-816710b8a123
c41f2cf0-5e31-470e-bf79-e7975a0fbbf3,734441fa-2b90-4c89-87b1-3737eaa730fb
c41f2cf0-5e31-470e-bf79-e7975a0fbbf3,1184d22e-d9dc-4352-a6c2-a0c8e1f280d4
950f1570-af80-47e0-9994-d12191751c07,9f0bf4a4-e422-4c37-8fa9-31e0e1a8c47e
950f1570-af80-47e0-9994-d12191751c07,5089ee2c-993e-41b5-935d-47bdea04d82b
950f1570-af80-47e0-9994-d12191751c07,6c5fb693-90a0-4e69-b2e2-0af21ee1c14b
950f1570-af80-47e0-9994-d12191751c07,2e1f0c1f-577e-44b0-a17a-fbfe65ea52c9
950f1570-af80-47e0-9994-d12191751c07,103e25c6-b880-401e-8776-adb609f4e9de
950f1570-af80-47e0-9994-d12191751c07,13836cd8-e266-447e-944f-f06e6375954d
32fed023-f52e-4c8c-bae4-cdaf7e9f30ba,99e5e5bc-b922-454c-b974-f9316ee867aa
32fed023-f52e-4c8c-bae4-cdaf7e9f30ba,0f3bfdfd-56c1-4897-bb7a-6432dc1c926f
32fed023-f52e-4c8c-bae4-cdaf7e9f30ba,af31072c-0171-4a71-b0f2-a77cb251a102
32fed023-f52e-4c8c-bae4-cdaf7e9f30ba,547d755f-5172-481b-ad8e-b944ed7f420b
c8faedb6-3cd4-4a09-abaf-1c4c6423a33d,a5b39f04-7449-4eb1-9cc6-011539c66e4a
c8faedb6-3cd4-4a09-abaf-1c4c6423a33d,ff2f54fa-4af9-4058-b488-23d4a84474c1
c8faedb6-3cd4-4a09-abaf-1c4c6423a33d,305eeaee-f957-4100-9184-d00d1cec851b
c8faedb6-3cd4-4a09-abaf-1c4c6423a33d,ede58803-5de5-43cf-8f7f-c23ff4525a00
90f96a8f-3ec8-484f-92ce-1a91faf7f62d,6aba16fd-01f3-46fc-b099-5f671ff821d6
90f96a8f-3ec8-484f-92ce-1a91faf7f62d,f5982417-85a8-4fd3-91c6-9ecc18360389
90f96a8f-3ec8-484f-92ce-1a91faf7f62d,e5947e4a-9300-42f9-83d4-fc6fa1ff11aa
90f96a8f-3ec8-484f-92ce-1a91faf7f62d,c21762e9-a42a-4117-9dfc-b81cac2501c7
90f96a8f-3ec8-484f-92ce-1a91faf7f62d,fcfd470d-7568-427a-b52b-82e3c21c3a99
90f96a8f-3ec8-484f-92ce-1a91faf7f62d,4f3bf609-eb96-4e07-926b-92d33a482e03
90f96a8f-3ec8-484f-92ce-1a91faf7f62d,ade40f6d-daf5-4970-99a5-d060d93420e0
316c9a7a-261e-44ed-b35f-fd79a5f1aab3,775f129c-2152-40bd-ac29-d2aa35acfcf0
316c9a7a-261e-44ed-b35f-fd79a5f1aab3,1dfb71c7-0238-4e7b-8179-3cc435035776
316c9a7a-261e-44ed-b35f-fd79a5f1aab3,3e87f5ac-a9a8-48de-8a5f-73f74e9a49e2
316c9a7a-261e-44ed-b35f-fd79a5f1aab3,a349aff8-2ecb-4a4c-ae3f-a10d3faf1329
b15186fd-f2e5-40f7-828c-c9508ee5f99b,3c1e2887-190c-422f-a77d-949d5222890b
b15186fd-f2e5-40f7-828c-c9508ee5f99b,ed06eb33-06d7-4a2c-8256-14712b7ac376
b15186fd-f2e5-40f7-828c-c9508ee5f99b,d70bfbf6-92dd-4934-a465-0acf792e4661
b15186fd-f2e5-40f7-828c-c9508ee5f99b,364b53fa-22ae-45a5-92e1-ea4b09e8d30a
a867e32e-49a2-43c6-b876-0eb1870d1087,8a374b08-83e8-414b-9fff-d91c3be3b6d8
a867e32e-49a2-43c6-b876-0eb1870d1087,d4f3a5bb-9d09-4b44-a250-038c613d5d68
a867e32e-49a2-43c6-b876-0eb1870d1087,cb31c3e0-7484-494f-84b3-dd2dfd530282
a867e32e-49a2-43c6-b876-0eb1870d1087,15c08124-140a-47ba-85e3-badbe3cd3fb7
a867e32e-49a2-43c6-b876-0eb1870d1087,ad874a2e-b622-4ba8-91ed-e000e5ad5331
67201477-15c0-4a46-b9cb-6d62cf3ea2bc,27541b35-c6ae-4874-99b5-77fcb61fed0a
67201477-15c0-4a46-b9cb-6d62cf3ea2bc,17142e29-0b42-4b4c-94d8-3cfc9b19fb60
67201477-15c0-4a46-b9cb-6d62cf3ea2bc,278a674b-db80-4d1c-b166-454c037382a4
67201477-15c0-4a46-b9cb-6d62cf3ea2bc,5f66edfa-878b-469b-8b71-2e5e8aeb6f25
aa9e52c0-df98-4596-9277-cc6bcb987422,0fa30de9-0338-4a02-a37b-c6f844198015
aa9e52c0-df98-4596-9277-cc6bcb987422,b3837e54-9c02-4922-b856-a46154242c9c
aa9e52c0-df98-4596-9277-cc6bcb987422,3aac1477-208b-4e9b-8824-11cd489d8dc1
aa9e52c0-df98-4596-9277-cc6bcb987422,521b1b90-4a17-45d3-af6c-964a7c359dff
aa9e52c0-df98-4596-9277-cc6bcb987422,ee2b81f8-6723-47f0-9eaa-529ce5021b4c
aa9e52c0-df98-4596-9277-cc6bcb987422,5b75c63a-aac3-4938-925b-a3bd8e715f1b
0d38f2e2-eb65-4e46-a7fc-7d4e23024688,54b4d124-9b0c-48e6-ace0-c67f3a3672c3
0d38f2e2-eb65-4e46-a7fc-7d4e23024688,cbe8acf2-76cc-43c3-b03e-7c4b1f190b26
0d38f2e2-eb65-4e46-a7fc-7d4e23024688,88ade8bb-00ea-4ee5-9b4e-417e81999c90
0d38f2e2-eb65-4e46-a7fc-7d4e23024688,a26539ab-b882-4e69-8fb3-8538b3eb13fd
0d38f2e2-eb65-4e46-a7fc-7d4e23024688,881435c1-3908-4fd9-9b23-7ecaeb0fafe4
6cc1d883-74aa-4968-aca3-a0c2e8618774,65056118-884f-4ea2-839d-408ea205d945
6cc1d883-74aa-4968-aca3-a0c2e8618774,00812bbf-80c7-4160-8ab8-8c2fd405e06c
6cc1d883-74aa-4968-aca3-a0c2e8618774,390b20eb-5402-482f-a48a-ec00b13457d1
6cc1d883-74aa-4968-aca3-a0c2e8618774,24669566-34bf-4d2d-9d7e-faffbb19b0ef
6cc1d883-74aa-4968-aca3-a0c2e8618774,86b04d12-1fca-4b8f-93ec-fc0c535e4444
6cc1d883-74aa-4968-aca3-a0c2e8618774,f08c7ac7-c06c-492b-ac3b-4002ea3c426e
731af536-b783-44d6-9ae8-4d46cc84dc4d,5b9f7303-c6c9-4d9f-bf94-8d2ff246bfdb
731af536-b783-44d6-9ae8-4d46cc84dc4d,f8b9efc4-d88e-4ffb-9550-49b1494f8764
731af536-b783-44d6-9ae8-4d46cc84dc4d,a8f8ae93-77d6-436b-9bbb-aea38e436058
731af536-b783-44d6-9ae8-4d46cc84dc4d,60a12200-d52d-4e7d-93ec-c6cb8b3c7a9c
9378f193-6ed1-4b65-bb83-6a5951b10901,046c08fd-5e31-47ba-81b3-ad828dbe6f1c
9378f193-6ed1-4b65-bb83-6a5951b10901,fd01a616-a3aa-481e-aebb-fce7b9f0eef6
9378f193-6ed1-4b65-bb83-6a5951b10901,2e640c5d-2c54-4b49-824c-4a6ce801ebee
9378f193-6ed1-4b65-bb83-6a5951b10901,c22d1db5-123a-45b3-9235-a49593a87066
9378f193-6ed1-4b65-bb83-6a5951b10901,4138c21e-ab9b-4ece-9b5d-f765db7f8dbe
9378f193-6ed1-4b65-bb83-6a5951b10901,77a0f07c-ace9-4a62-b9b6-46160747e756
9378f193-6ed1-4b65-bb83-6a5951b10901,f0d110ce-e478-43da-a0ed-4cea5fdbb366
cadd8eb3-4c86-4607-aa03-83268b7c3e9d,ee80a29a-05d6-40a6-9b41-37e219df9730
cadd8eb3-4c86-4607-aa03-83268b7c3e9d,a16782ea-8d41-4047-a16b-037282493ffc
cadd8eb3-4c86-4607-aa03-83268b7c3e9d,4daebc8a-3c3f-40f7-8b44-98f9c2df85e2
cadd8eb3-4c86-4607-aa03-83268b7c3e9d,9d2b46ff-30b6-477b-aab8-dad87db1cb02
64213cc3-7487-41c8-a430-a42fdad83c91,2e3ce2a4-6a01-4724-8048-d6c99030a33a
64213cc3-7487-41c8-a430-a42fdad83c91,92da3962-d9f9-40f4-bfcd-795990de2922
64213cc3-7487-41c8-a430-a42fdad83c91,2e85d12f-5a05-4378-a25b-a8e890f9944e
64213cc3-7487-41c8-a430-a42fdad83c91,d43c5a3f-67f1-4e98-80ba-7c5a867a358b
7937c221-cc50-4561-9901-0e19c4a70348,71bf272d-ea98-4a71-8e68-8851a29a0db7
7937c221-cc50-4561-9901-0e19c4a70348,805e3daf-0588-400e-9516-a07bc600cd92
7937c221-cc50-4561-9901-0e19c4a70348,6c876020-565c-4b8c-b0ae-382cd0c9530f
7937c221-cc50-4561-9901-0e19c4a70348,b4bb47dd-c52f-44da-859e-02471e53b29a
7937c221-cc50-4561-9901-0e19c4a70348,09a09b54-ebc6-43ca-b72f-015d5e58ce8a
7937c221-cc50-4561-9901-0e19c4a70348,f75ae7ce-12ea-46e3-ad80-306667a28d2e
7937c221-cc50-4561-9901-0e19c4a70348,21171d4f-910f-431c-bc8c-8d641e7c1838
541f2a3e-d937-4f81-a6b4-a96864122e44,f017e574-742a-4900-aad7-8be220c8e51f
541f2a3e-d937-4f81-a6b4-a96864122e44,98b6a700-a565-4b07-bb5e-af9839ce8523
541f2a3e-d937-4f81-a6b4-a96864122e44,06099df3-f9d1-4931-8211-ad9744deaf1a
541f2a3e-d937-4f81-a6b4-a96864122e44,bb87285c-a6f2-44e9-860f-f915f7e75e9d
c240c101-3fea-4c0b-9857-5639f45791dd,29f38e0e-21f5-4bb2-a85a-4090e47f3750
c240c101-3fea-4c0b-9857-5639f45791dd,0dff1687-5797-450a-9205-11c784fc3322
c240c101-3fea-4c0b-9857-5639f45791dd,aa737094-1fcd-4a6b-ad27-fc9662c06b20
c240c101-3fea-4c0b-9857-5639f45791dd,447b799e-b1b5-493f-9911-823eb2d2d9be
c240c101-3fea-4c0b-9857-5639f45791dd,28bf27dd-9f1c-4ac7-86e7-fe52322f34ce
6834ccad-2baa-4c1a-8688-f2fbebf8848b,78013c13-dff4-4d9b-b30d-85d2692283ed
6834ccad-2baa-4c1a-8688-f2fbebf8848b,ca9a76ad-4dec-4f15-809f-fd5c6a2e1a44
6834ccad-2baa-4c1a-8688-f2fbebf8848b,d44f97d4-c45e-4995-bbc4-b5ab233afd25
6834ccad-2baa-4c1a-8688-f2fbebf8848b,589f4253-c38b-447c-b733-54c8df2e6e79
6834ccad-2baa-4c1a-8688-f2fbebf8848b,a28a0dac-050d-4be5-af97-608fabdd1b50
6834ccad-2baa-4c1a-8688-f2fbebf8848b,28035cbc-17f1-4e8f-b624-1d4e1fb28ac2
6834ccad-2baa-4c1a-8688-f2fbebf8848b,015c1f46-5435-440f-8604-3d640342db1a
192c76a3-cbfd-4fa0-bc7f-61d1b9c07f7f,cdc4e4f1-99d7-4fe0-8f71-11e01ed9c0ee
192c76a3-cbfd-4fa0-bc7f-61d1b9c07f7f,c942e61b-8588-4f4f-bc24-3b43440435be
192c76a3-cbfd-4fa0-bc7f-61d1b9c07f7f,15153b8f-af7b-4b2c-86e5-dde9ddcf76db
192c76a3-cbfd-4fa0-bc7f-61d1b9c07f7f,2b521983-96ed-4e99-90cc-c691a2293ed2
192c76a3-cbfd-4fa0-bc7f-61d1b9c07f7f,9b52cd3e-bd07-479a-900f-713d0f5f06da
192c76a3-cbfd-4fa0-bc7f-61d1b9c07f7f,25fb0165-901a-4018-a6f5-fe29dd05ac96
192c76a3-cbfd-4fa0-bc7f-61d1b9c07f7f,80a38b12-04d3-44ed-bdab-9ce1b6ce0825
f941db2c-5335-41d9-aa71-7a7f682317e7,3188aa57-36f6-4940-a148-068f2b2638af
f941db2c-5335-41d9-aa71-7a7f682317e7,e09a3836-c46b-408c-9b1e-ff14590bbc08
f941db2c-5335-41d9-aa71-7a7f682317e7,eb70156d-2eb3-4b71-83bc-d6c9dca948bc
f941db2c-5335-41d9-aa71-7a7f682317e7,b9a7c373-d9fd-48c5-b708-dc72a92aac9b
f941db2c-5335-41d9-aa71-7a7f682317e7,dc222af8-d8b0-4ab0-a9a6-c6a62420150e
f941db2c-5335-41d9-aa71-7a7f682317e7,7dbd9e18-8efe-4e42-8776-6e0e8a5b29c0
f941db2c-5335-41d9-aa71-7a7f682317e7,39b3454c-4a3e-43a9-b03e-4a9744890bf9
93493b9d-fa00-4892-8c89-678890037b96,dd4feaf3-bc63-4922-935e-c931fe7e4a4d
93493b9d-fa00-4892-8c89-678890037b96,1eaa4742-ca7c-4fbc-8fc4-64f796231f34
93493b9d-fa00-4892-8c89-678890037b96,e0a794e9-63e3-4ce7-b8f9-347524e106ab
93493b9d-fa00-4892-8c89-678890037b96,89097ca5-e851-484d-bc84-a84dad18efe7
93493b9d-fa00-4892-8c89-678890037b96,3ba48268-37b9-4b5c-a87a-0cd25098f18c
93493b9d-fa00-4892-8c89-678890037b96,1bd64227-3fac-4511-8ccd-1ce8a7c3723f
93493b9d-fa00-4892-8c89-678890037b96,99523231-dc23-4d47-a42e-63fd94b8b543
f96b7b29-8090-4ee7-9f95-0ab0b4362d04,45842662-c776-4723-8cdc-b73c44002fb2
f96b7b29-8090-4ee7-9f95-0ab0b4362d04,0ec06ddb-8a40-4abc-bebd-a52801fe4db6
f96b7b29-8090-4ee7-9f95-0ab0b4362d04,823c7d8c-62d5-463a-b0be-cbaa78dcab00
f96b7b29-8090-4ee7-9f95-0ab0b4362d04,3a4630f5-42e4-4bcc-8451-43c0bd86e2d0
fd36f1e2-af1c-41a1-9fe2-dcf3c2514953,ab909281-e4ce-47f1-adb8-175cebffe717
fd36f1e2-af1c-41a1-9fe2-dcf3c2514953,1a9fd3a9-1b1e-45d8-959c-98f4ee3119e6
fd36f1e2-af1c-41a1-9fe2-dcf3c2514953,dd35709a-3e45-4e4d-9213-972148a86862
fd36f1e2-af1c-41a1-9fe2-dcf3c2514953,05e157df-ca02-45e8-ab95-1a180751f065
fd36f1e2-af1c-41a1-9fe2-dcf3c2514953,a7715c0e-adc0-4d4e-91ba-618b8a89f75f
fd36f1e2-af1c-41a1-9fe2-dcf3c2514953,5076db10-7445-4dce-8fb9-38e4ef461653
cfed9b5a-0d80-4226-982f-52bd78b211df,cbbfe00b-e1a1-499e-807a-7c3d1c62799b
cfed9b5a-0d80-4226-982f-52bd78b211df,e2c3ef0a-601a-4099-be7e-b61d9d8b6bac
cfed9b5a-0d80-4226-982f-52bd78b211df,b201f2d5-04e3-42d7-9b0b-5b2e6aebe7ad
cfed9b5a-0d80-4226-982f-52bd78b211df,7fb4bbf1-46e0-4208-8427-30ba14caf871
cfed9b5a-0d80-4226-982f-52bd78b211df,3c971795-3705-4d21-a1eb-2f5002b8900a
cfed9b5a-0d80-4226-982f-52bd78b211df,cc89ade8-7994-433c-a8e9-38960709336e
