id_detalle_orden,id_producto,id_orden_entrega,cantidad,precio_unitario,fecha_creacion,fecha_actualizacion
fe4ec1d3-6f1a-46ea-bd73-f329204e89c6,339a1db5-40b2-4cb0-a91c-e73d17dd57c7,45549d5e-5b4f-4788-aa48-d6e1481a74e0,28,61.4,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
d5d35b0c-335e-4dd8-bf1e-01a71d462922,c15528fa-4298-4318-986e-bdf9cc498e35,a3101cb1-7b52-4e1a-8826-62839be8c2af,76,82.07,2025-06-01T00:47:19.652612,2025-06-01T00:47:19.652612
51f2b4f6-8016-433e-85ac-ac081f679444,6b18e6f3-6a74-4c2f-9957-7312b353975d,a3101cb1-7b52-4e1a-8826-62839be8c2af,39,87.56,2025-06-01T00:47:19.652612,2025-06-01T00:47:19.652612
d7f3f7ac-4883-460c-87fd-ed1df3300900,1fdbd266-3d7c-4a80-b710-eb6dd97e2a31,a3101cb1-7b52-4e1a-8826-62839be8c2af,61,79.83,2025-06-01T00:47:19.652612,2025-06-01T00:47:19.652612
af253d7c-9034-44c6-af31-ca124bab07b3,17f3d861-e008-465c-8060-6bfbd49f49b1,2d0c1f7e-365f-484f-8353-e8ac49faeca3,44,91.33,2025-06-01T00:59:19.652612,2025-06-01T00:59:19.652612
cb28d6a5-9dc9-474d-a005-100e3d10e9f1,eb8ca321-ab60-4ce0-91ee-b7e30c5109ed,2d0c1f7e-365f-484f-8353-e8ac49faeca3,66,94.73,2025-06-01T00:59:19.652612,2025-06-01T00:59:19.652612
65245271-f464-4ee8-9091-501aa4ab9cf8,4a1c627e-1f61-4890-88ab-4c459d08f7dd,2d0c1f7e-365f-484f-8353-e8ac49faeca3,39,30.21,2025-06-01T00:59:19.652612,2025-06-01T00:59:19.652612
62d5d340-51dd-4853-bec3-14183a007f69,2f78bda5-47f2-452c-a452-3462dc983786,0290f2b9-2fce-43f6-a72a-f4cff4ca805c,98,12.51,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
5e960e19-bfaa-4446-aca0-8e0cbfdb9408,8bce0118-9ca3-4d01-b703-adbf6f1c92cc,0290f2b9-2fce-43f6-a72a-f4cff4ca805c,41,43.39,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
cdbeb0b4-85ea-4565-8b6f-1930373fbac4,a83f9c4b-8653-4023-b333-f0571654ff7c,0290f2b9-2fce-43f6-a72a-f4cff4ca805c,64,99.76,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
330daace-94a9-4c77-8ca7-94b72e77a3cb,54210457-3fb5-431a-a96a-3544b96ef05d,3aedff41-f826-4be1-b018-9f76bd78e6fd,32,19.87,2025-06-01T00:28:19.652612,2025-06-01T00:28:19.652612
93431d1e-c0ae-4f55-88a5-0e8c91287022,eb8ca321-ab60-4ce0-91ee-b7e30c5109ed,3aedff41-f826-4be1-b018-9f76bd78e6fd,17,43.13,2025-06-01T00:28:19.652612,2025-06-01T00:28:19.652612
b0102292-756e-47d6-afc7-a9b3c21cb4a3,e00366dd-b65e-4bf8-a0fb-91b620fa3b2d,0e65800e-df88-48b4-bebf-d0615d5671ec,57,43.29,2025-06-01T00:29:19.652612,2025-06-01T00:29:19.652612
49ce1b47-c9f3-4296-817a-7efcb493b6ce,db2652a1-8185-443a-bf62-2859b382c442,820a0585-00be-4536-9ba2-033a3075671b,50,4.9,2025-06-01T00:38:19.652612,2025-06-01T00:38:19.652612
45885754-22b9-4e00-9aaf-bdf787250fbb,b3a6a95c-a5fa-4065-a338-8f2738745cd4,5370d954-2662-4522-b405-cd833525c351,13,13.23,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
fd64a39a-ef06-46eb-bdaa-9c20f4c48fac,3d7e5325-a561-43ce-8999-8269a1e5bfe3,5370d954-2662-4522-b405-cd833525c351,21,91.47,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
58091d28-4f38-4b9f-994e-157b7b5341ed,cfff6801-cbe4-4c3a-923e-297543bf525a,5370d954-2662-4522-b405-cd833525c351,49,51.41,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
82dcb688-044f-47db-9c4d-d9276eda201f,cd9b132c-3c53-4c5c-a3f2-472f83725e84,aed7544f-6968-465c-aa6f-4f7dd8623cce,76,64.89,2025-06-01T00:24:19.652612,2025-06-01T00:24:19.652612
67a95a03-9b1f-40b0-9d3b-b61a97017edc,67647182-a79f-49bd-95fc-2c53ae8485a9,29c76ceb-6392-44b0-952d-522592e39d83,23,50.66,2025-06-01T00:55:19.652612,2025-06-01T00:55:19.652612
ef0d5501-67ed-4772-96f4-9399687d8ae4,cd9b132c-3c53-4c5c-a3f2-472f83725e84,29c76ceb-6392-44b0-952d-522592e39d83,22,97.83,2025-06-01T00:55:19.652612,2025-06-01T00:55:19.652612
b8bd025d-cc2b-43aa-bc4e-250ad59e730f,5bebea3f-d385-466e-9c2d-c02af895986d,32487ff3-9523-463b-b237-924362ef5b78,6,20.13,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
a0bb7d60-c7c4-4723-a278-c75c77d70727,93e4dca1-e878-47c9-82fb-bb4bbd89d74a,32487ff3-9523-463b-b237-924362ef5b78,46,21.95,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
22a12252-ae84-4728-bc24-67d00233e532,22f533c4-0bc6-4953-89b1-014fc621ceac,32487ff3-9523-463b-b237-924362ef5b78,85,71.2,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
db3461f3-ed18-4744-9ba5-fb95c8520d10,cfff6801-cbe4-4c3a-923e-297543bf525a,65a8d4e1-2e2a-4b4d-ac36-8ff89bef1691,2,38.2,2025-06-01T00:47:19.652612,2025-06-01T00:47:19.652612
aa974f22-724b-4541-b4c6-f6c3425ef869,b8eb828c-43b0-443f-8169-bcdbc4dde857,65a8d4e1-2e2a-4b4d-ac36-8ff89bef1691,78,71.78,2025-06-01T00:47:19.652612,2025-06-01T00:47:19.652612
97355988-4e19-41e8-8a4a-888a600ebcb6,57a5f0ce-f344-42c7-a9b7-f7d76ca66458,65a8d4e1-2e2a-4b4d-ac36-8ff89bef1691,7,24.62,2025-06-01T00:47:19.652612,2025-06-01T00:47:19.652612
0eac68dd-7871-4e41-aebe-748e39d1e4bd,92362d5c-5304-4eb0-b42c-fcf5bb000ff8,f3f2b388-c08b-427b-8830-b297c3b7508c,14,89.09,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
cd13b456-1c13-441c-9a4e-177d99db3d6a,1aa1005a-c19a-4711-9dd6-d138cdc894d8,e615ec58-91a8-4646-84f5-09c25918869f,53,94.85,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
2aa44433-ccad-4dbc-acec-66d9122ccd4b,db2652a1-8185-443a-bf62-2859b382c442,27780e84-0902-4f00-bcd7-c1b926cdcf25,61,35.38,2025-06-01T00:52:19.652612,2025-06-01T00:52:19.652612
a1f465e8-fd29-418e-b20e-eab482779e77,d6709262-ce26-4bcf-a5f4-5170453d9ca2,27780e84-0902-4f00-bcd7-c1b926cdcf25,97,64.07,2025-06-01T00:52:19.652612,2025-06-01T00:52:19.652612
6929c224-db5f-4ff9-a769-7c1b9ddfd342,f511cc3e-3089-406a-af76-7e1a32ab4fd2,34405835-4382-4e8d-965b-45c8d94d7d0a,99,42.05,2025-06-01T00:34:19.652612,2025-06-01T00:34:19.652612
9fdb7654-07ef-4c37-933d-729889524bd5,9f5b114f-3d0e-48c3-97a4-cab171c3664b,34405835-4382-4e8d-965b-45c8d94d7d0a,46,39.14,2025-06-01T00:34:19.652612,2025-06-01T00:34:19.652612
c03f1484-21ee-419b-b3ab-d576d78e1aa9,f8282a6f-3d8c-4317-8c52-2318237ffbdf,34405835-4382-4e8d-965b-45c8d94d7d0a,7,87.43,2025-06-01T00:34:19.652612,2025-06-01T00:34:19.652612
e8628d52-2b10-486f-aab7-8377e0400503,29185405-03e2-4d3e-8886-ff7bb3359a04,674bb304-1c2d-41b4-bed4-b3faf54ff68f,55,99.78,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
d5eb3a1e-b059-4408-b99d-e24e498002f4,f2c10473-d88e-460a-9943-9cb4a34e0386,674bb304-1c2d-41b4-bed4-b3faf54ff68f,96,36.96,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
f393bb66-a0ae-4fe4-90f1-c0c40ee289c2,8dfd9690-375e-4e23-b5cc-35a488a95c57,97a656bd-daee-449a-af09-4edc43c1c859,58,54.42,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
63b13993-96c7-415b-8d03-29808af2d9bf,da7758bb-50c2-43fb-8ff0-b8a10a02dd7a,97a656bd-daee-449a-af09-4edc43c1c859,50,33.06,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
479deeb0-8e1d-4517-b832-0955e813df6f,47530790-ff43-4949-8eb5-0d309eb6cf87,97a656bd-daee-449a-af09-4edc43c1c859,22,88.91,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
66ebb099-7d0b-4542-8c83-8a7a4f16f9fd,926dba7c-98bf-4c55-8f42-60da0b0bed6c,6f554c20-0fdf-4804-94c6-7c9aa4c5b879,90,1.35,2025-06-01T00:57:19.652612,2025-06-01T00:57:19.652612
04ea11f4-0687-45c6-8898-6033be5c7952,af71dddf-052b-4d4c-a633-54cd299f79bf,6f554c20-0fdf-4804-94c6-7c9aa4c5b879,46,87.83,2025-06-01T00:57:19.652612,2025-06-01T00:57:19.652612
213fd0c7-6201-4341-927e-9499916f6560,36b03a3e-1660-421a-95d2-af999612cad0,6f554c20-0fdf-4804-94c6-7c9aa4c5b879,46,69.2,2025-06-01T00:57:19.652612,2025-06-01T00:57:19.652612
5c78efa9-a301-406b-a5db-0de03c1b4fc8,b3a5bfe9-0c1e-4e4a-898b-d755e47dcf7d,96b7ae64-2529-4ff7-b172-d1173881dabc,40,85.2,2025-06-01T00:44:19.652612,2025-06-01T00:44:19.652612
a1d41664-cd41-49b1-b1e1-0c4becb61e60,b8eb828c-43b0-443f-8169-bcdbc4dde857,96b7ae64-2529-4ff7-b172-d1173881dabc,14,42.49,2025-06-01T00:44:19.652612,2025-06-01T00:44:19.652612
8e2c30b5-2761-48a5-8f7b-fd197f3b79da,d343ca4b-5f1f-4eae-9337-37abcd839c76,a16eda1d-522b-4b79-91db-30bd591ea086,74,97.01,2025-06-01T00:21:19.652612,2025-06-01T00:21:19.652612
63471ce7-b511-438b-90dd-f568148f4f2d,4a0242df-8ea9-498a-affd-fc353000c0a5,cd86d308-f15b-4660-bee1-3b4fba9aaddd,79,39.79,2025-06-01T00:32:19.652612,2025-06-01T00:32:19.652612
e808f9d4-227a-4da7-8fd5-828c09fd8b1f,6cc02d63-48bd-472f-b3e2-b0b88fd5ac9b,cd86d308-f15b-4660-bee1-3b4fba9aaddd,47,97.72,2025-06-01T00:32:19.652612,2025-06-01T00:32:19.652612
b0b05a24-56ad-465a-b2a3-cc37c1d0d706,3c231135-7305-4efe-8701-d2f70fd1aa1b,760f4e8d-fe4d-472a-81ae-6257860d09bb,72,46.54,2025-06-01T00:49:19.652612,2025-06-01T00:49:19.652612
c5cbd9be-8f36-4091-9220-c61e0d71daf6,ebd9ca76-854b-41d0-946c-3555b9310771,760f4e8d-fe4d-472a-81ae-6257860d09bb,64,77.75,2025-06-01T00:49:19.652612,2025-06-01T00:49:19.652612
2dc1b5fd-b9ad-4a9a-bb26-9178c8b73c93,bebf9560-f02f-4729-b4f4-39cc9264e498,484a1529-6e19-4e26-884c-5fcae0ad2242,14,27.66,2025-06-01T01:01:19.652612,2025-06-01T01:01:19.652612
f2410549-504b-42f9-8530-87b07c019965,dd7a1486-5741-4371-b317-5eaf09e5d3fb,d1c25429-c4c5-4190-9fe8-8ce2e2d40397,12,38.86,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
61333d85-332b-4f9f-8046-16d44ee4d52f,d37cc4e0-b6bf-41cc-8558-d27fe5bae2a1,d1c25429-c4c5-4190-9fe8-8ce2e2d40397,80,73.0,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
6128b1af-fa99-40b7-9681-594763816cab,4d74f934-3e42-42d1-a9bb-74666e6ae8e1,d1c25429-c4c5-4190-9fe8-8ce2e2d40397,16,30.49,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
620a5fb5-d62c-4da0-85c2-ccd6c1270d43,2affb917-5c5e-463e-8e6b-23f798feb9c8,d0958266-e1a1-4e7a-b775-32663c27f79b,24,46.78,2025-06-01T00:28:19.652612,2025-06-01T00:28:19.652612
12a40d17-01f7-414f-b063-8138a19645e4,5041f246-3c11-4aa7-87ef-11a02a4171bc,d0958266-e1a1-4e7a-b775-32663c27f79b,51,1.38,2025-06-01T00:28:19.652612,2025-06-01T00:28:19.652612
6047f3cd-ce82-4356-bea8-e2c104eda462,2fa2339e-c0ba-4f3d-b14e-f1cc31f6bfea,d0958266-e1a1-4e7a-b775-32663c27f79b,4,97.77,2025-06-01T00:28:19.652612,2025-06-01T00:28:19.652612
89b6b858-1065-441c-93f6-4670e127b60c,92362d5c-5304-4eb0-b42c-fcf5bb000ff8,6f0670dc-e260-42c1-912d-600f3fa4301e,6,33.44,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
1665f539-3ce2-46ca-ad0c-c978c8b8b097,6bb08d14-2857-4f11-99e5-8de7aef62872,6f0670dc-e260-42c1-912d-600f3fa4301e,35,52.25,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
b9bc815d-b805-4486-88c8-f74b24675a17,ff2638e7-9ee2-4e19-937f-d3099c9ceff4,dd046643-31a5-43c0-a3b7-144ffb0ca2a0,48,95.14,2025-06-01T00:45:19.652612,2025-06-01T00:45:19.652612
c273f905-d632-4f05-9d50-93ff4dc94fc5,dd11ab85-f565-4be0-91eb-5d8c09daa082,698415c3-a333-4620-9d21-cb73e8702b16,2,86.56,2025-06-01T00:57:19.652612,2025-06-01T00:57:19.652612
b7499fce-ec30-4242-b4bc-070deee600ba,5df5bf06-8294-460f-954c-7b4f4cbbaa02,698415c3-a333-4620-9d21-cb73e8702b16,63,82.94,2025-06-01T00:57:19.652612,2025-06-01T00:57:19.652612
e3c59162-a051-4470-b049-89e525a6b59a,82c80222-5cef-4a18-aebd-d35f3e354714,698415c3-a333-4620-9d21-cb73e8702b16,47,52.52,2025-06-01T00:57:19.652612,2025-06-01T00:57:19.652612
1ea4cc71-459d-4701-8a85-f95b484d62e1,e1d68484-0690-4135-b4f1-60a899d917ee,9a32ee3f-d311-4c48-a69e-41edd776d2c2,82,13.24,2025-06-01T01:04:19.652612,2025-06-01T01:04:19.652612
737c743d-6986-46c0-ab14-78169752841a,5bebea3f-d385-466e-9c2d-c02af895986d,9a32ee3f-d311-4c48-a69e-41edd776d2c2,78,3.46,2025-06-01T01:04:19.652612,2025-06-01T01:04:19.652612
20e90c0e-d1e7-41b3-9926-7ef10a00d996,731ca569-14bf-4a70-975b-f8507a5fac81,10c7ec4a-3aeb-4e3a-9c91-40e4bd551b4b,93,55.03,2025-06-01T00:43:19.652612,2025-06-01T00:43:19.652612
759d5d0e-bdbb-4620-9fad-6976f56ebd1b,6cfc7fb2-6ff8-4793-8b51-440ef010fe52,10c7ec4a-3aeb-4e3a-9c91-40e4bd551b4b,32,12.07,2025-06-01T00:43:19.652612,2025-06-01T00:43:19.652612
685b0655-5ac2-4eaf-874a-aae56d292aad,ff5e60de-45f9-4926-9074-2fa20c08f974,10c7ec4a-3aeb-4e3a-9c91-40e4bd551b4b,76,72.91,2025-06-01T00:43:19.652612,2025-06-01T00:43:19.652612
ea962d52-b29c-416e-94d9-e36fc424f662,d6709262-ce26-4bcf-a5f4-5170453d9ca2,37b4bd51-82dd-4614-8834-229046a08c74,37,55.55,2025-06-01T00:25:19.652612,2025-06-01T00:25:19.652612
5799a609-0613-45bb-a44d-fa2555e3207c,4d74f934-3e42-42d1-a9bb-74666e6ae8e1,19710c2a-b137-4258-b860-21e19e9b1466,36,66.48,2025-06-01T00:47:19.652612,2025-06-01T00:47:19.652612
f9b3e6d1-0ac2-49d1-987b-2d75de10dc05,92362d5c-5304-4eb0-b42c-fcf5bb000ff8,19710c2a-b137-4258-b860-21e19e9b1466,61,56.26,2025-06-01T00:47:19.652612,2025-06-01T00:47:19.652612
f11ef154-5bf0-45a6-8621-6f2ffac1786a,23c85357-2205-46db-881b-fbe5332dfcfc,05c79d68-83a3-4518-9bdd-3dd2499e3a0a,50,45.35,2025-06-01T00:45:19.652612,2025-06-01T00:45:19.652612
77bc136b-d1f2-4235-84ea-8d53e61cda6d,cb0c560e-0afa-4ad1-bcf5-2838b3baf772,75e3779d-781f-4cb4-aeb7-33835a07c8a9,52,51.3,2025-06-01T00:32:19.652612,2025-06-01T00:32:19.652612
b34d3d68-987a-4f89-9fd8-6af416df1362,3bd287b8-4b90-4d6d-8100-5545e32d1bcb,75e3779d-781f-4cb4-aeb7-33835a07c8a9,11,44.33,2025-06-01T00:32:19.652612,2025-06-01T00:32:19.652612
c2207e89-30b7-41b7-9678-1f8329f76f5f,e14e8c00-c562-4e2f-84ee-6de206b68d4d,75e3779d-781f-4cb4-aeb7-33835a07c8a9,87,17.53,2025-06-01T00:32:19.652612,2025-06-01T00:32:19.652612
f309f2cb-e365-40e7-bda1-669a83fc4d54,8bce0118-9ca3-4d01-b703-adbf6f1c92cc,cbbf2ae4-dbc0-45ea-9a38-4bbaf2487f76,73,73.4,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
40de8b4c-26c0-47aa-afc7-a044e7dc398f,f7e829eb-63fb-4e8d-99fd-405ad0dcb538,cbbf2ae4-dbc0-45ea-9a38-4bbaf2487f76,18,80.13,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
42291c9d-b78d-4bf0-a804-4e6da3b07017,f406d51d-7361-4f79-b3cd-3fc8a15d18e1,930853aa-e9d9-4196-98c0-986b9665b4a9,38,58.06,2025-06-01T00:45:19.652612,2025-06-01T00:45:19.652612
e24d9fa4-a2ae-4cd5-bbd2-5ce187693876,88fc2ca2-8f3c-4320-9a8b-9b9789864fd5,930853aa-e9d9-4196-98c0-986b9665b4a9,2,14.44,2025-06-01T00:45:19.652612,2025-06-01T00:45:19.652612
418abbb0-b79e-4979-801a-729bf00cd1b0,94922b6c-5f82-479a-87cb-d3737bdd2aaa,cfac5a69-110e-4c94-b4d3-d3edce30ad8c,77,35.3,2025-06-01T00:47:19.652612,2025-06-01T00:47:19.652612
adb3d946-1b22-487c-94f1-db364040245e,96542e09-357c-4618-8a39-71668dcafc29,cfac5a69-110e-4c94-b4d3-d3edce30ad8c,37,3.72,2025-06-01T00:47:19.652612,2025-06-01T00:47:19.652612
8a61a7a8-082b-4dbb-ad26-ffddddb875a9,6bb08d14-2857-4f11-99e5-8de7aef62872,6c672227-385a-42ee-9140-fe24f901d75f,65,78.51,2025-06-01T00:51:19.652612,2025-06-01T00:51:19.652612
1495d7b5-0faf-455c-92f9-eba0e2601636,e2914ab8-26ef-44bc-8441-85b27e60db2c,b9b5f413-4383-48f6-a398-f63ed0854d6a,49,47.34,2025-06-01T00:49:19.652612,2025-06-01T00:49:19.652612
61630dcb-0969-499e-adfb-f16c54556d07,1cc7b264-8eb6-4ca4-89d6-4c5bfbbfc411,b9b5f413-4383-48f6-a398-f63ed0854d6a,10,80.97,2025-06-01T00:49:19.652612,2025-06-01T00:49:19.652612
2595af82-f94d-4080-951b-c131cbc79a9f,7177911d-1af6-4211-9432-9ef4dd3e7c37,b9b5f413-4383-48f6-a398-f63ed0854d6a,23,28.3,2025-06-01T00:49:19.652612,2025-06-01T00:49:19.652612
e706bb8f-096b-434c-956e-36dff8d2f1f4,923ec97c-93da-4b07-be55-31aff3c84e40,1d34f4d9-eb64-4a98-950a-a7038308f1d2,73,47.68,2025-06-01T01:02:19.652612,2025-06-01T01:02:19.652612
e2f1b654-80a0-4418-8ad6-55b9a958d9f5,0faa6497-1eab-483b-b158-6c0887c1ec52,c5cf12f7-3f84-4373-a801-2a9db32040ac,84,67.7,2025-06-01T00:33:19.652612,2025-06-01T00:33:19.652612
ae4ada3c-9c05-4f8d-93f9-720985e9b570,7086bf17-2078-4393-9055-964bc400a7b1,790aa145-b9ab-463e-9c9d-abdb550f0c87,90,23.5,2025-06-01T00:59:19.652612,2025-06-01T00:59:19.652612
8b0861a8-db54-4c9a-97a3-93ee0f5dc12f,53af88de-b49f-4cf6-a381-3c1a6fd0edd8,790aa145-b9ab-463e-9c9d-abdb550f0c87,7,59.51,2025-06-01T00:59:19.652612,2025-06-01T00:59:19.652612
b58eabdf-9c5a-4314-b682-c67425790d6f,abe4f5d0-0e31-455e-bb91-74f4ac1622b6,0fe96cc9-e783-42d1-9fa9-0a268bd6c32d,88,7.04,2025-06-01T00:58:19.652612,2025-06-01T00:58:19.652612
d9ab13d9-51d3-4ca7-8dcf-0ad4f1f26ecb,67647182-a79f-49bd-95fc-2c53ae8485a9,61302a57-59ad-4552-8076-c03df7462132,65,71.42,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
21a1cb9a-f2c3-461b-b83c-de12122e9736,3f0bb671-2792-4263-9f2c-b1400f9fc266,61302a57-59ad-4552-8076-c03df7462132,4,51.56,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
e8f82b49-c840-4b07-a0e9-9847f9ca0c63,6987c3c1-060d-441d-97ed-33765f459963,61302a57-59ad-4552-8076-c03df7462132,59,13.82,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
6b63e4b9-daa6-4eb5-9c90-e44b906f30eb,2b0eda1a-7f54-409f-aef8-bcf16c45d048,02bdc586-b1f4-4969-bb77-e9b8fa471773,67,32.73,2025-06-01T00:43:19.652612,2025-06-01T00:43:19.652612
f8444bc2-1bf0-4428-bf99-dfc44ea9767d,8d3ac42e-e24e-4cab-90ec-522a2a82066a,02bdc586-b1f4-4969-bb77-e9b8fa471773,90,7.88,2025-06-01T00:43:19.652612,2025-06-01T00:43:19.652612
5cb3ab08-b8f2-4410-9c59-094d9a52ea88,b3a6a95c-a5fa-4065-a338-8f2738745cd4,a9144990-69be-4d3d-ad1f-0cc3869251f7,11,22.49,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
56e52967-67ea-4e3c-8a9e-07e8134f2df3,d6f351d3-2975-456a-9a33-db3ba3f5f416,360f720f-e47c-441c-8e7f-fd6fb6d1c9d3,91,71.43,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
0987d383-959f-4fa5-a47c-9b604036ca12,ce65e3e8-b307-4968-963c-5062822d8573,360f720f-e47c-441c-8e7f-fd6fb6d1c9d3,54,76.97,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
7628cfae-5b94-4508-82a6-683cc49c4a5c,68a7569b-2eac-411c-9c3b-33c44b92bada,8f32869a-3421-4e87-990d-0bc1a14ce84b,43,17.67,2025-06-01T00:58:19.652612,2025-06-01T00:58:19.652612
98d87ce5-7132-4dd6-8e90-7359e744c42c,4c694ad9-bb20-4d7f-b9f7-316f2d8195d8,8f32869a-3421-4e87-990d-0bc1a14ce84b,48,60.85,2025-06-01T00:58:19.652612,2025-06-01T00:58:19.652612
473354c8-9b19-4190-85f4-fb213ec8339f,3fe653b7-bcd5-479e-937c-b38b9c68f5e5,8f32869a-3421-4e87-990d-0bc1a14ce84b,24,19.0,2025-06-01T00:58:19.652612,2025-06-01T00:58:19.652612
dc009cac-96f0-4a94-85c2-08467bca1df7,1c514c29-5785-4184-8bb7-0509982cf2fe,3f6291e4-95b0-42a2-98b1-a93d4ae558ae,66,17.3,2025-06-01T00:32:19.652612,2025-06-01T00:32:19.652612
ddf6ffaf-73b4-4082-be48-a41832430afa,1f62684e-7bdb-41a2-8ffb-74a66582d5b2,3f6291e4-95b0-42a2-98b1-a93d4ae558ae,3,14.08,2025-06-01T00:32:19.652612,2025-06-01T00:32:19.652612
87a59fd9-9527-4499-8015-c14eecb56c2d,0777fe46-2efa-4e45-b421-26626feb6b5f,2fe8af32-1d7e-4193-8a83-13381c47a9c9,62,53.85,2025-06-01T00:32:19.652612,2025-06-01T00:32:19.652612
fd34f8f5-10f0-4839-9ddf-0d087e175fea,fee0a563-1189-472f-bb08-74f5363d492b,2fe8af32-1d7e-4193-8a83-13381c47a9c9,54,11.05,2025-06-01T00:32:19.652612,2025-06-01T00:32:19.652612
2e250779-d645-411d-b50f-74fadc0bc289,42c3b7bb-1d06-4e75-aca1-a39e2911b90b,543edd44-d8d9-4a4c-bb39-689d7234a273,44,18.11,2025-06-01T00:37:19.652612,2025-06-01T00:37:19.652612
f7921450-4301-4152-bd36-9c90067c9a8c,47619803-7c76-40d1-82db-08e13e0265f9,543edd44-d8d9-4a4c-bb39-689d7234a273,73,28.02,2025-06-01T00:37:19.652612,2025-06-01T00:37:19.652612
887bfaf4-1596-4ddc-8d96-e8c3f9373b46,6dfb70ba-61d5-4bce-8b9a-b316f8b1b322,255810c7-7b0c-408c-b28f-ce07bbb38ee5,79,74.76,2025-06-01T00:43:19.652612,2025-06-01T00:43:19.652612
07a03c14-21d1-4f03-830a-a138fc0d8357,492b29c8-e3f7-4aca-b71d-f01506a2b3e2,c7433a1a-bbae-4d67-950b-4ea21f3dea74,45,70.41,2025-06-01T00:55:19.652612,2025-06-01T00:55:19.652612
87e1b7db-1741-44ce-9879-98fb3ba6c5a2,e1d68484-0690-4135-b4f1-60a899d917ee,c7433a1a-bbae-4d67-950b-4ea21f3dea74,85,29.56,2025-06-01T00:55:19.652612,2025-06-01T00:55:19.652612
9a9da24a-9856-462a-b384-2a94f0e3c798,5015dfcb-1d2f-473b-9e44-6e690e9db9d3,c5436e30-488a-4ec1-9054-228ce38e9aea,48,22.34,2025-06-01T00:47:19.652612,2025-06-01T00:47:19.652612
38c2270a-2f37-497d-bc7e-cd98a7821e83,4a0242df-8ea9-498a-affd-fc353000c0a5,579166e9-8f5a-46a0-9e01-c2096ed0febb,65,63.01,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
cb9be654-8fff-49fe-a747-9fe75a2eb00d,eeae8f24-2d98-40bb-b1f7-7ef73b4784ed,579166e9-8f5a-46a0-9e01-c2096ed0febb,84,70.56,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
0fe0ed64-93f4-4172-9f34-836ed6c1454f,1cc7b264-8eb6-4ca4-89d6-4c5bfbbfc411,546c95dd-7198-4b26-8555-01904280b352,57,11.03,2025-06-01T00:45:19.652612,2025-06-01T00:45:19.652612
011b831a-0a25-4861-9597-d4e17ef488fb,635054de-6f67-4cdd-a753-7db280aef1a3,7505e5c8-3958-4fa5-97b7-da04d1cba5d9,7,61.78,2025-06-01T00:40:19.652612,2025-06-01T00:40:19.652612
7a2f63e0-9ef0-449b-a16a-e9b411f2e6eb,8c12ef51-d46c-4488-b9db-4eb898f0f8cd,7505e5c8-3958-4fa5-97b7-da04d1cba5d9,94,46.44,2025-06-01T00:40:19.652612,2025-06-01T00:40:19.652612
6023b72b-32dc-4342-8472-7a2fd94ce7a2,2e7c6ec6-ddcb-4cde-a8fd-062fc1aaa58e,7505e5c8-3958-4fa5-97b7-da04d1cba5d9,30,67.35,2025-06-01T00:40:19.652612,2025-06-01T00:40:19.652612
6afafe54-0924-4826-a93c-379295197ca4,47619803-7c76-40d1-82db-08e13e0265f9,10a0baa3-fbbb-4f1f-9aef-598ba89163d9,4,97.04,2025-06-01T00:53:19.652612,2025-06-01T00:53:19.652612
